序号,红1,红2,红3,红4,红5,蓝1,蓝2
81934,4,21,22,24,29,3,6
81935,9,16,17,22,26,10,11
81936,15,19,24,27,35,3,12
81937,7,11,17,20,34,5,7
81938,7,12,13,24,30,1,7
81939,2,11,21,24,26,7,10
81940,22,23,26,29,30,6,10
81941,5,10,16,18,26,9,12
81942,5,16,20,24,35,8,12
81943,5,7,9,10,15,6,8
81944,6,16,22,31,32,2,4
81945,3,9,10,28,33,6,11
81946,2,9,18,27,33,1,9
81947,3,15,16,22,27,9,10
81948,2,9,10,16,20,2,7
81949,1,5,6,14,15,2,12
81950,3,18,23,29,31,5,10
81951,1,10,12,14,25,6,8
81952,11,17,25,29,31,4,8
81953,6,12,13,16,34,2,4
81954,3,4,14,23,30,8,10
81955,10,15,16,20,22,5,6
81956,3,20,22,31,33,10,11
81957,3,28,32,34,35,4,9
81958,17,18,20,24,34,4,10
81959,12,13,15,21,29,3,10
81960,1,9,22,23,27,9,11
81961,8,19,25,26,29,2,12
81962,2,3,20,24,29,2,6
81963,13,20,23,30,35,9,12
81964,9,16,24,29,34,2,11
81965,2,11,20,30,35,2,10
81966,14,17,30,32,34,2,8
81967,4,10,17,30,33,4,5
81968,12,16,20,23,25,7,9
81969,1,14,28,29,33,1,11
81970,5,11,12,15,32,11,12
81971,17,19,20,28,29,9,11
81972,6,8,18,24,33,8,9
81973,8,9,10,13,15,10,11
81974,3,6,18,21,29,2,12
81975,8,11,12,32,35,1,12
81976,2,4,7,20,27,2,3
81977,7,8,9,13,34,3,5
81978,3,23,24,27,32,7,8
81979,13,17,19,21,25,4,11
81980,6,8,9,10,30,1,7
81981,12,22,29,30,33,2,11
81982,2,4,8,25,31,2,10
81983,2,5,12,15,34,7,9
81984,8,10,21,22,32,2,3
81985,3,7,18,28,35,6,8
81986,5,8,11,30,33,2,9
81987,5,10,27,28,34,2,5
81988,8,25,26,29,33,6,7
81989,1,20,21,32,34,1,9
81990,20,21,24,25,33,4,6
81991,3,5,10,24,25,6,8
81992,4,5,9,10,25,1,6
81993,18,24,26,27,32,2,4
81994,2,20,26,32,35,4,8
81995,6,8,14,21,26,1,10
81996,1,13,28,30,35,1,10
81997,5,12,22,26,30,4,5
81998,4,6,8,11,18,11,12
81999,1,2,22,23,27,8,11
82000,2,4,14,19,31,8,10
82001,7,11,25,33,35,1,10
82002,1,3,4,23,27,8,9
82003,2,10,19,25,35,3,4
82004,3,12,25,32,34,1,11
82005,3,6,13,14,26,2,8
82006,3,16,19,34,35,2,6
82007,16,18,28,32,33,8,10
82008,3,4,10,20,29,5,12
82009,1,13,25,30,35,7,11
82010,3,9,20,24,25,6,9
82011,1,6,27,33,35,7,11
82012,3,6,21,27,35,9,12
82013,14,15,16,17,24,10,12
82014,12,19,22,26,35,1,6
82015,4,12,14,16,17,4,7
82016,7,8,11,25,31,2,10
82017,4,9,15,21,35,2,3
82018,9,10,21,25,26,5,7
82019,27,29,30,31,33,1,7
82020,6,7,15,24,35,3,7
82021,16,19,20,23,31,2,7
82022,2,10,14,26,31,2,6
82023,4,22,24,31,33,4,7
82024,7,8,11,18,20,2,12
82025,11,14,23,27,29,1,6
82026,1,6,25,27,33,2,11
82027,1,12,18,29,35,7,10
82028,3,10,11,28,33,5,12
82029,1,3,6,16,31,7,10
82030,6,10,15,29,33,1,3
82031,1,11,12,31,32,3,9
82032,4,15,16,34,35,4,11
82033,9,11,13,18,31,7,10
82034,2,3,11,22,31,1,2
82035,3,4,22,24,26,8,11
82036,17,22,23,25,33,5,7
82037,1,6,8,9,34,4,5
82038,7,13,31,32,35,7,9
82039,4,10,21,25,31,6,7
82040,11,15,17,25,35,7,8
82041,1,16,17,23,28,3,12
82042,8,12,18,19,29,1,7
82043,7,11,22,27,33,1,4
82044,3,5,22,29,32,3,8
82045,11,18,20,30,33,1,12
82046,5,17,19,22,24,1,10
82047,3,4,6,12,27,2,5
82048,5,12,24,31,34,1,6
82049,2,11,26,28,33,3,9
82050,10,13,17,22,30,2,6
82051,4,12,15,18,28,4,8
82052,18,20,25,28,31,6,7
82053,6,17,19,23,30,8,10
82054,19,22,28,30,32,5,10
82055,2,8,17,25,32,2,8
82056,5,8,18,29,31,2,8
82057,1,18,22,25,32,3,7
82058,4,15,17,31,32,1,10
82059,6,8,10,20,28,1,7
82060,14,15,23,24,32,5,9
82061,4,16,23,24,28,1,6
82062,7,9,10,30,32,2,6
82063,5,15,19,22,32,3,5
82064,4,16,25,27,35,9,11
82065,6,7,30,34,35,5,12
82066,1,4,9,12,22,8,10
82067,1,4,17,24,27,3,9
82068,1,13,19,22,34,8,9
82069,8,22,23,32,33,4,9
82070,15,16,26,27,31,3,11
82071,20,26,27,28,30,8,12
82072,12,13,25,28,30,5,11
82073,7,17,25,30,35,4,10
82074,8,12,24,32,35,2,3
82075,1,11,24,25,33,5,6
82076,6,7,10,19,23,6,8
82077,6,17,19,20,34,1,11
82078,21,23,24,28,30,4,8
82079,5,16,17,28,30,4,12
82080,2,3,19,23,34,8,9
82081,4,21,24,25,27,1,3
82082,13,14,20,21,32,6,10
82083,13,20,22,29,32,5,8
82084,5,6,10,11,18,1,4
82085,1,2,21,22,28,4,6
82086,3,7,9,12,14,6,8
82087,3,10,13,26,28,3,6
82088,11,16,19,28,33,4,10
82089,3,20,21,26,30,4,5
82090,1,16,18,27,31,2,9
82091,3,19,27,30,33,8,12
82092,2,4,16,25,31,1,8
82093,2,7,12,25,31,7,8
82094,5,10,14,19,34,8,10
82095,2,11,19,29,30,9,10
82096,6,10,13,15,29,4,7
82097,8,28,29,32,34,11,12
82098,10,13,22,25,29,8,10
82099,6,19,25,30,33,2,7
82100,1,5,15,17,28,3,6
82101,4,9,12,15,27,6,10
82102,11,15,19,25,34,5,8
82103,6,8,18,30,32,8,9
82104,2,27,32,34,35,6,12
82105,8,11,12,16,33,2,5
82106,4,7,15,16,35,4,12
82107,2,8,11,29,30,4,5
82108,5,6,13,16,29,1,10
82109,9,17,18,20,24,1,11
82110,2,3,8,18,25,2,7
82111,4,13,14,21,22,2,9
82112,2,14,15,20,35,11,12
82113,4,7,13,16,25,4,12
82114,16,24,29,30,32,3,12
82115,6,14,19,25,33,2,5
82116,5,8,9,18,33,4,8
82117,1,9,11,22,35,4,8
82118,4,7,28,29,31,6,8
82119,7,8,11,21,28,2,7
82120,12,23,29,31,35,1,2
82121,8,9,25,26,30,1,12
82122,13,16,18,22,28,1,2
82123,3,5,6,19,27,3,4
82124,1,3,12,32,34,4,6
82125,1,10,12,21,28,9,12
82126,2,17,24,26,28,2,10
82127,4,6,13,18,32,2,6
82128,1,2,7,17,34,11,12
82129,13,14,16,22,28,7,10
82130,1,10,24,25,34,6,9
82131,2,9,10,21,35,4,10
82132,5,6,10,19,34,3,11
82133,16,22,25,27,33,9,10
82134,2,4,16,26,27,6,9
82135,8,15,17,22,33,3,7
82136,14,15,17,19,34,2,11
82137,2,3,5,6,26,8,12
82138,7,8,9,20,34,5,7
82139,2,18,21,29,32,3,6
82140,7,20,24,27,35,6,9
82141,5,12,13,15,16,1,2
82142,9,12,17,34,35,2,6
82143,7,29,30,32,34,4,6
82144,2,19,24,26,29,3,8
82145,8,24,25,26,29,6,12
82146,1,13,27,28,34,9,10
82147,17,20,26,29,33,3,6
82148,3,11,13,18,25,3,11
82149,1,15,16,18,30,2,9
82150,5,14,17,18,31,8,10
82151,10,16,21,24,26,3,12
82152,7,12,13,15,19,7,9
82153,10,20,29,30,31,2,10
82154,1,5,6,8,14,6,7
82155,2,6,9,12,31,5,7
82156,2,8,13,18,19,9,10
82157,13,16,22,34,35,6,11
82158,5,8,12,23,35,2,9
82159,1,8,13,27,30,6,9
82160,1,3,20,27,31,6,12
82161,1,4,11,13,35,4,10
82162,6,18,19,23,26,5,10
82163,9,14,18,19,26,10,11
82164,5,18,23,29,32,8,9
82165,9,12,19,26,27,1,2
82166,6,14,30,31,34,1,2
82167,5,15,21,27,29,4,11
82168,1,9,13,19,34,2,11
82169,6,19,20,27,32,9,10
82170,18,19,28,33,34,2,6
82171,1,12,18,28,35,2,4
82172,1,4,5,29,31,1,4
82173,5,8,11,22,35,2,4
82174,7,8,17,25,35,2,3
82175,1,3,13,24,28,6,12
82176,12,24,29,32,35,2,7
82177,12,13,16,21,33,1,8
82178,7,29,31,33,34,10,11
82179,11,14,18,19,35,5,7
82180,9,26,28,31,34,8,9
82181,7,14,15,23,27,2,12
82182,9,17,20,31,32,2,5
82183,8,13,20,31,35,6,10
82184,13,15,26,31,33,2,12
82185,1,7,20,26,28,2,8
82186,2,19,20,23,29,2,3
82187,7,20,21,22,25,3,8
82188,8,20,21,25,27,5,12
82189,3,12,15,18,28,3,10
82190,9,24,28,33,35,2,3
82191,2,4,17,22,28,2,6
82192,11,19,24,29,33,7,8
82193,2,10,11,15,16,2,3
82194,6,10,30,31,34,8,10
82195,1,5,10,25,32,4,8
82196,2,9,15,16,29,2,9
82197,7,15,19,20,32,1,8
82198,5,12,26,33,34,2,10
82199,3,4,18,26,29,4,7
82200,1,6,10,16,27,1,8
82201,1,6,17,18,28,2,12
82202,2,13,21,26,28,10,11
82203,1,11,16,22,30,3,9
82204,1,17,22,26,27,1,4
82205,7,14,22,31,34,2,6
82206,14,15,22,27,31,3,5
82207,4,5,27,29,31,1,9
82208,8,15,29,30,32,9,10
82209,3,18,24,25,31,6,10
82210,5,7,14,21,30,5,9
82211,2,8,10,25,33,1,11
82212,6,11,21,23,27,4,12
82213,2,18,25,28,29,2,9
82214,2,8,18,29,30,1,9
82215,7,8,16,33,35,7,8
82216,3,10,13,18,27,5,10
82217,1,3,7,12,13,9,12
82218,3,4,13,19,30,4,12
82219,5,12,15,33,34,9,10
82220,3,16,17,25,26,3,10
82221,4,8,14,25,34,2,8
82222,10,14,21,30,35,2,11
82223,7,20,25,30,32,5,12
82224,6,16,20,28,34,4,9
82225,13,16,18,26,29,3,10
82226,11,12,14,16,27,1,7
82227,2,4,16,18,28,1,11
82228,19,21,25,30,34,2,10
82229,4,5,6,28,31,5,9
82230,10,15,27,29,33,4,5
82231,2,3,6,30,32,5,8
82232,1,3,9,16,29,9,10
82233,6,10,11,20,27,6,8
82234,6,12,19,23,32,4,12
82235,2,7,16,26,34,9,10
82236,5,28,30,33,34,2,10
82237,5,9,10,11,21,4,10
82238,11,12,22,25,27,3,6
82239,4,9,15,17,23,2,8
82240,5,10,13,26,27,3,11
82241,11,14,19,31,33,5,12
82242,10,16,18,22,33,7,9
82243,13,16,27,32,33,3,5
82244,9,10,13,25,34,2,5
82245,18,22,23,25,32,3,6
82246,1,2,21,23,25,4,7
82247,1,4,9,12,29,7,8
82248,3,10,29,31,35,9,12
82249,4,9,20,25,29,2,9
82250,1,3,18,22,26,6,9
82251,3,7,16,27,33,6,12
82252,4,10,20,28,31,1,3
82253,15,19,32,34,35,4,9
82254,9,13,16,19,30,5,11
82255,2,7,14,20,29,4,10
82256,1,6,12,22,30,5,12
82257,10,19,25,30,32,1,9
82258,1,17,29,32,35,5,8
82259,10,17,23,31,35,4,12
82260,6,9,17,22,30,1,3
82261,7,19,21,26,28,7,11
82262,3,26,28,30,34,7,12
82263,8,13,20,23,35,3,11
82264,20,21,22,33,35,4,11
82265,1,17,29,30,34,2,5
82266,1,13,16,23,26,5,8
82267,7,9,10,14,25,4,7
82268,7,16,19,28,33,11,12
82269,2,16,20,34,35,9,12
82270,6,7,12,22,24,3,4
82271,15,17,19,20,31,5,10
82272,9,12,19,33,34,11,12
82273,2,12,15,21,29,11,12
82274,9,10,16,26,32,1,9
82275,11,16,27,28,32,2,10
82276,2,5,18,19,26,10,12
82277,1,18,26,28,35,6,11
82278,2,16,18,19,35,4,8
82279,9,10,30,33,35,7,10
82280,10,14,18,22,25,5,9
82281,7,10,12,21,33,7,8
82282,1,4,14,24,32,2,9
82283,1,6,9,26,31,6,9
82284,3,9,15,19,35,4,9
82285,10,19,26,28,33,2,10
82286,4,11,22,23,30,8,9
82287,2,14,20,27,35,6,11
82288,3,18,23,31,33,1,9
82289,7,23,32,33,35,6,11
82290,12,14,17,29,30,5,7
82291,4,12,18,22,28,1,11
82292,2,5,17,19,35,6,7
82293,2,8,12,13,14,5,9
82294,6,11,18,23,34,7,9
82295,8,11,15,23,32,8,10
82296,2,4,8,13,23,3,10
82297,1,6,9,15,24,1,11
82298,7,8,28,29,31,2,6
82299,1,17,23,30,35,1,11
82300,4,5,26,32,33,4,7
82301,11,17,18,25,34,9,10
82302,7,12,13,23,31,1,5
82303,1,6,9,23,30,5,9
82304,4,9,16,17,35,5,8
82305,1,11,27,33,35,7,9
82306,4,6,9,11,27,5,9
82307,8,9,11,21,32,7,11
82308,2,5,6,7,10,4,12
82309,4,18,20,22,28,1,12
82310,1,7,13,16,32,7,11
82311,8,10,22,23,31,10,12
82312,1,7,10,13,17,2,10
82313,11,14,17,21,23,8,10
82314,4,11,17,30,35,5,10
82315,1,17,18,34,35,4,10
82316,9,10,19,28,34,2,7
82317,6,9,21,24,31,8,12
82318,5,16,22,23,31,2,10
82319,9,14,19,20,22,1,11
82320,1,7,14,17,22,5,7
82321,13,18,19,33,35,7,9
82322,10,19,29,32,35,9,10
82323,9,13,15,25,29,7,9
82324,6,8,11,22,32,4,10
82325,6,18,26,27,34,6,10
82326,2,7,13,20,21,9,10
82327,11,15,21,23,32,2,5
82328,3,16,17,28,35,8,10
82329,12,19,21,26,30,3,6
82330,11,15,21,23,25,2,8
82331,15,16,20,22,27,4,8
82332,1,11,29,30,32,10,11
82333,5,12,22,24,30,7,8
82334,4,6,16,18,20,9,12
82335,1,10,12,13,24,8,11
82336,11,15,17,23,30,7,8
82337,6,13,18,19,31,5,11
82338,5,13,17,24,25,2,10
82339,12,17,25,26,29,5,11
82340,20,22,25,27,30,7,12
82341,3,5,13,21,29,2,5
82342,6,8,15,26,33,2,6
82343,2,14,18,23,27,8,9
82344,1,7,10,27,28,4,7
82345,1,3,10,22,23,1,2
82346,5,9,18,26,29,6,7
82347,6,7,10,23,32,4,6
82348,6,11,25,31,34,3,7
82349,2,10,25,27,28,5,10
82350,10,11,12,17,20,2,6
82351,5,11,16,25,33,5,6
82352,5,6,10,21,31,3,5
82353,4,9,20,21,30,9,12
82354,2,8,21,28,33,9,10
82355,9,13,33,34,35,1,11
82356,5,6,11,15,27,6,11
82357,6,12,13,15,25,8,12
82358,3,21,24,27,30,1,10
82359,7,20,22,27,29,6,12
82360,11,12,23,25,26,1,7
82361,3,11,14,21,24,3,6
82362,5,16,20,26,34,3,11
82363,5,7,12,23,31,1,11
82364,4,18,19,23,32,7,10
82365,4,6,22,27,33,3,7
82366,3,6,13,15,28,6,8
82367,2,5,15,19,22,5,11
82368,6,8,17,24,35,3,10
82369,2,7,8,29,32,1,11
82370,2,13,21,29,33,1,11
82371,2,7,8,23,26,4,10
82372,10,19,21,33,34,6,8
82373,2,9,17,22,32,6,9
82374,3,13,15,19,28,5,7
82375,4,12,24,28,30,6,10
82376,5,7,16,25,29,7,11
82377,10,14,17,21,26,7,11
82378,3,7,13,21,25,8,9
82379,2,16,18,22,28,3,7
82380,8,11,14,27,33,9,10
82381,8,18,19,21,35,2,4
82382,9,18,24,31,34,1,5
82383,13,16,23,31,33,2,6
82384,2,16,21,29,31,8,10
82385,7,14,16,32,34,5,9
82386,5,14,25,29,35,4,11
82387,2,10,12,22,26,6,12
82388,5,9,18,24,26,3,9
82389,4,25,29,30,35,2,3
82390,10,13,20,21,25,1,5
82391,16,18,19,28,30,3,5
82392,8,12,14,26,34,4,10
82393,2,5,11,16,18,4,12
82394,1,9,19,21,31,1,6
82395,2,19,22,31,33,8,9
82396,2,8,11,27,30,6,10
82397,15,22,25,29,30,9,10
82398,1,9,10,25,30,2,10
82399,3,9,12,19,34,3,9
82400,12,15,19,21,29,4,8
82401,11,14,25,30,34,7,8
82402,11,13,20,25,31,4,7
82403,6,9,11,24,29,6,8
82404,7,8,13,22,33,4,8
82405,9,20,23,27,33,4,6
82406,1,6,10,17,18,7,8
82407,10,14,21,28,34,3,7
82408,1,6,16,22,33,9,11
82409,5,7,13,16,17,5,6
82410,6,13,20,27,28,8,9
82411,4,16,28,29,30,8,12
82412,5,8,12,27,30,1,5
82413,15,19,20,26,28,6,8
82414,3,7,17,33,34,9,12
82415,5,6,22,28,29,7,8
82416,1,5,7,20,21,3,8
82417,12,14,15,16,19,5,12
82418,6,7,11,21,29,2,3
82419,5,12,29,32,35,2,12
82420,5,6,11,20,30,5,11
82421,4,15,22,27,33,2,5
82422,3,12,28,31,33,4,7
82423,13,14,16,28,30,3,4
82424,2,6,10,14,23,10,11
82425,1,7,9,28,34,5,10
82426,10,11,25,27,31,2,12
82427,5,6,9,12,20,4,6
82428,8,14,19,33,34,3,9
82429,3,20,25,26,32,9,11
82430,1,9,15,21,27,6,12
82431,6,8,21,22,24,1,5
82432,3,18,20,21,27,1,10
82433,7,12,24,33,34,2,9
82434,2,12,21,28,33,1,5
82435,3,19,28,30,32,9,10
82436,3,20,22,31,32,5,11
82437,3,9,12,29,31,2,8
82438,8,22,23,25,29,5,11
82439,1,5,22,26,29,3,5
82440,1,6,17,20,26,4,10
82441,2,12,13,15,22,1,3
82442,12,16,23,26,31,7,9
82443,11,17,22,30,31,2,12
82444,16,17,20,23,24,6,8
82445,15,16,22,30,35,1,11
82446,4,5,6,7,30,6,8
82447,3,22,25,31,34,5,8
82448,15,16,18,23,32,8,12
82449,22,23,24,34,35,5,12
82450,9,22,25,27,32,7,11
82451,6,11,12,23,29,4,11
82452,2,9,10,12,26,7,12
82453,4,7,23,27,35,3,11
82454,8,16,17,27,28,1,9
82455,12,15,19,27,34,4,10
82456,7,12,16,18,24,3,6
82457,14,24,27,31,33,2,3
82458,18,22,28,31,32,5,7
82459,5,12,19,20,31,4,8
82460,2,5,10,11,31,2,3
82461,1,9,20,21,31,1,11
82462,1,6,16,29,30,2,8
82463,10,16,21,23,24,3,7
82464,6,10,24,31,32,5,8
82465,11,12,14,20,30,9,11
82466,2,6,7,8,31,1,12
82467,4,5,13,27,35,8,12
82468,3,4,12,18,23,5,8
82469,6,7,16,21,28,1,9
82470,9,17,26,28,32,4,11
82471,1,2,8,20,34,6,7
82472,8,17,23,27,32,2,4
82473,19,24,25,28,29,7,8
82474,3,7,11,26,33,1,8
82475,5,6,14,24,26,5,9
82476,2,9,17,18,30,4,5
82477,2,9,16,26,28,7,9
82478,2,10,20,23,35,4,12
82479,9,25,27,32,33,2,9
82480,16,17,21,23,31,1,11
82481,21,22,27,28,30,5,12
82482,16,17,21,25,30,5,10
82483,12,19,22,25,32,2,4
82484,2,26,28,33,34,5,10
82485,20,25,30,32,33,7,10
82486,3,17,25,29,30,2,7
82487,7,8,10,21,26,3,8
82488,3,29,31,33,35,6,8
82489,17,19,23,26,33,3,6
82490,1,2,13,33,34,2,4
82491,8,12,30,33,34,3,7
82492,2,22,24,26,33,2,4
82493,8,10,12,17,23,1,2
82494,4,5,15,17,35,1,7
82495,2,11,12,19,29,6,11
82496,8,14,19,32,34,1,5
82497,14,15,18,23,33,5,11
82498,18,20,23,33,35,1,4
82499,4,10,15,21,23,8,12
82500,9,13,16,26,31,1,11
82501,2,14,18,21,28,3,11
82502,5,9,15,17,33,10,11
82503,9,19,27,29,30,3,6
82504,8,18,19,26,30,8,9
82505,9,11,15,28,35,6,10
82506,8,19,28,32,33,7,11
82507,13,18,22,25,35,6,11
82508,7,12,25,32,33,5,11
82509,5,8,24,31,35,2,11
82510,3,9,10,25,32,8,11
82511,2,3,32,33,34,11,12
82512,18,19,22,25,26,1,11
82513,3,10,20,21,26,7,11
82514,2,3,10,23,27,4,6
82515,3,16,17,27,31,3,9
82516,5,17,22,26,29,4,6
82517,4,15,16,25,32,1,8
82518,3,6,7,20,34,8,12
82519,3,11,26,27,34,9,11
82520,2,4,13,23,32,1,8
82521,16,26,27,28,33,1,6
82522,6,13,16,19,25,4,10
82523,11,21,29,30,35,1,9
82524,18,19,27,33,35,4,10
82525,4,6,16,18,30,6,12
82526,5,12,16,33,34,10,11
82527,4,9,25,28,32,4,6
82528,11,13,15,19,35,6,8
82529,12,19,22,23,32,11,12
82530,8,13,16,20,24,3,9
82531,1,2,29,32,35,6,11
82532,8,22,23,24,25,3,8
82533,7,9,17,19,24,5,12
82534,6,24,25,26,31,5,8
82535,18,19,22,23,29,6,12
82536,4,15,21,31,33,1,10
82537,7,13,14,17,18,5,7
82538,1,3,4,5,10,6,7
82539,1,6,24,26,33,11,12
82540,1,2,6,13,26,2,12
82541,3,13,24,28,35,9,10
82542,3,9,23,27,35,9,11
82543,2,7,8,23,25,5,9
82544,3,6,20,34,35,8,10
82545,3,8,14,24,34,3,4
82546,8,17,23,24,35,7,10
82547,5,7,18,21,30,4,7
82548,4,10,20,23,24,5,11
82549,8,10,16,19,33,2,10
82550,6,17,27,30,34,2,11
82551,18,19,20,28,29,1,11
82552,3,4,13,15,29,4,7
82553,5,11,16,24,32,3,12
82554,4,5,6,7,22,6,12
82555,1,3,16,20,30,3,11
82556,24,26,31,34,35,4,10
82557,3,9,14,25,33,10,12
82558,8,12,13,31,33,1,2
82559,9,11,20,24,35,1,5
82560,2,7,9,18,33,8,12
82561,9,11,15,33,35,7,12
82562,2,7,12,20,34,2,12
82563,6,20,22,28,33,2,3
82564,5,17,20,22,30,7,9
82565,9,11,15,17,23,3,10
82566,4,8,16,23,29,11,12
82567,2,17,23,29,30,6,11
82568,7,9,30,31,32,5,11
82569,2,9,11,16,29,4,8
82570,2,9,19,22,27,1,7
82571,5,6,10,30,32,3,12
82572,1,3,14,25,31,1,4
82573,9,12,19,24,33,1,12
82574,2,9,16,31,35,11,12
82575,1,5,19,28,32,1,4
82576,6,8,11,16,22,1,12
82577,4,6,17,31,35,4,5
82578,3,5,17,25,33,4,11
82579,1,14,15,22,29,5,6
82580,6,13,26,28,32,2,7
82581,2,13,14,17,28,3,5
82582,6,14,16,20,26,4,9
82583,6,15,19,20,28,1,12
82584,6,12,17,32,34,1,7
82585,9,14,17,29,33,3,10
82586,1,13,22,23,29,4,10
82587,9,15,17,18,27,3,12
82588,4,10,15,26,34,4,10
82589,10,11,21,29,30,2,10
82590,8,9,19,22,26,9,12
82591,10,19,21,22,29,2,9
82592,15,18,29,30,33,3,11
82593,1,3,13,17,23,4,12
82594,2,5,10,25,35,10,12
82595,1,7,17,23,31,6,9
82596,2,7,19,30,33,8,11
82597,4,19,29,33,35,2,7
82598,5,10,16,20,22,8,11
82599,8,13,21,27,33,4,5
82600,5,11,18,22,33,4,9
82601,13,22,25,28,31,1,5
82602,3,15,18,31,32,10,11
82603,2,7,25,27,29,5,11
82604,11,17,19,31,33,7,11
82605,4,11,13,15,22,4,7
82606,8,17,21,23,31,6,11
82607,8,13,19,26,27,2,3
82608,7,18,21,26,27,5,11
82609,2,8,10,17,33,1,5
82610,2,4,6,7,15,2,8
82611,5,16,20,26,28,2,10
82612,2,9,12,14,17,2,3
82613,3,16,18,21,26,6,7
82614,5,6,16,31,34,6,10
82615,10,14,16,20,21,2,4
82616,11,20,25,28,29,3,4
82617,1,10,15,24,26,4,7
82618,1,9,27,28,31,7,8
82619,1,12,14,20,26,4,12
82620,1,13,21,25,29,2,3
82621,2,3,11,14,21,2,5
82622,8,18,20,27,28,3,4
82623,17,18,29,30,35,1,8
82624,11,12,14,16,21,6,8
82625,9,18,20,23,33,1,4
82626,7,16,20,27,34,5,7
82627,11,18,28,29,32,6,12
82628,5,12,19,21,31,5,10
82629,7,13,16,20,23,9,12
82630,9,11,20,23,35,9,12
82631,3,7,29,30,32,1,4
82632,5,7,13,22,25,3,5
82633,7,11,19,22,23,2,6
82634,1,6,18,22,34,7,8
82635,1,5,6,9,14,1,5
82636,8,23,25,28,30,1,9
82637,2,14,16,21,25,4,7
82638,1,22,28,30,31,8,9
82639,18,22,25,27,32,5,12
82640,10,11,15,27,31,1,11
82641,10,11,15,25,30,11,12
82642,3,6,10,31,32,9,12
82643,11,21,23,25,30,4,12
82644,4,6,14,17,22,3,6
82645,2,6,17,29,35,1,2
82646,1,2,10,13,35,6,11
82647,3,10,12,21,22,4,12
82648,11,14,29,33,35,1,4
82649,1,5,12,15,27,1,5
82650,3,6,7,19,29,6,8
82651,4,7,10,14,27,7,10
82652,4,12,13,21,25,5,7
82653,6,9,17,21,30,1,11
82654,2,7,16,18,33,6,8
82655,2,8,27,28,29,6,9
82656,8,18,20,23,30,3,6
82657,3,7,10,22,34,10,12
82658,8,10,16,22,29,1,10
82659,13,15,19,28,35,6,11
82660,4,6,14,22,27,4,5
82661,4,7,10,15,20,1,6
82662,9,15,18,28,33,4,6
82663,2,8,15,25,34,11,12
82664,2,11,24,27,32,6,7
82665,2,9,17,20,35,6,11
82666,6,15,29,30,34,5,6
82667,15,20,21,26,33,2,12
82668,9,10,16,24,28,3,10
82669,5,12,15,16,28,10,12
82670,3,13,15,20,30,2,10
82671,10,12,18,26,33,3,12
82672,12,18,22,24,31,6,10
82673,5,11,18,26,32,5,6
82674,7,10,13,31,34,5,6
82675,2,16,20,27,30,5,11
82676,5,6,11,15,29,8,9
82677,9,16,20,26,33,5,8
82678,6,7,13,16,25,3,11
82679,8,9,14,29,31,8,9
82680,6,17,18,22,26,3,7
82681,5,8,24,27,28,3,11
82682,10,13,21,27,34,7,12
82683,10,23,30,32,34,6,8
82684,9,15,17,20,33,1,2
82685,7,18,21,23,24,2,4
82686,6,8,14,30,33,5,7
82687,8,15,26,29,30,3,8
82688,4,15,19,20,26,1,10
82689,3,18,22,25,29,6,8
82690,3,5,10,16,31,6,8
82691,6,10,14,33,35,2,8
82692,17,18,23,27,31,8,10
82693,8,9,11,23,30,4,12
82694,8,22,24,26,29,7,9
82695,14,17,21,23,35,2,9
82696,4,6,20,23,24,5,6
82697,2,11,13,29,33,4,10
82698,1,11,14,16,22,3,4
82699,16,28,30,32,34,5,8
82700,5,8,16,29,33,2,6
82701,4,6,29,30,35,4,6
82702,9,10,14,16,30,6,11
82703,2,11,13,23,24,6,11
82704,3,7,10,14,22,7,9
82705,6,17,18,28,35,2,9
82706,1,2,15,24,27,1,4
82707,5,6,14,17,34,8,9
82708,7,18,26,27,35,6,8
82709,1,4,13,26,30,1,11
82710,2,4,9,13,14,7,12
82711,2,5,18,21,23,5,12
82712,11,13,17,21,35,6,12
82713,3,8,9,16,34,3,10
82714,7,11,14,19,24,4,10
82715,5,18,19,21,28,2,3
82716,5,12,17,22,26,3,7
82717,22,24,25,33,35,7,9
82718,3,10,18,24,32,1,4
82719,4,8,13,23,32,6,8
82720,11,12,25,30,35,2,12
82721,4,6,13,17,31,4,7
82722,8,23,28,30,32,1,10
82723,3,4,9,30,34,9,10
82724,7,16,23,29,30,2,12
82725,6,16,20,24,33,3,7
82726,2,9,14,21,28,9,10
82727,6,18,19,23,35,1,11
82728,17,20,28,31,34,6,8
82729,19,21,30,31,35,6,8
82730,8,9,12,18,29,2,6
82731,1,10,11,16,31,2,7
82732,8,12,16,20,27,10,11
82733,1,16,25,27,33,3,11
82734,3,7,15,17,23,10,11
82735,5,16,17,24,31,1,5
82736,1,7,13,21,32,4,10
82737,7,11,12,13,22,1,9
82738,5,14,15,26,30,7,11
82739,11,16,19,20,28,5,12
82740,3,10,12,13,30,3,11
82741,2,19,20,23,24,4,10
82742,8,13,19,20,35,9,11
82743,14,15,21,27,32,4,12
82744,5,6,10,23,34,2,12
82745,25,28,32,33,35,6,12
82746,1,11,15,29,33,3,10
82747,1,5,8,10,25,2,12
82748,6,7,9,21,35,6,12
82749,10,18,24,26,34,1,9
82750,11,24,27,28,29,9,11
82751,7,9,14,20,22,5,11
82752,2,18,21,27,34,2,11
82753,2,14,17,19,24,7,8
82754,15,22,29,31,34,3,10
