序号,红1,红2,红3,红4,红5,蓝1,蓝2
80685,6,12,14,25,32,3,4
80686,7,17,30,33,34,3,9
80687,3,13,15,22,32,3,12
80688,8,14,21,25,27,4,9
80689,8,12,13,23,35,3,9
80690,13,15,19,21,22,6,10
80691,1,14,30,32,34,5,11
80692,3,5,10,22,26,5,9
80693,3,20,24,27,34,4,7
80694,3,4,18,29,33,4,10
80695,5,8,10,20,33,2,9
80696,3,6,8,20,32,2,9
80697,3,16,18,20,30,1,10
80698,6,9,21,25,35,3,9
80699,1,9,19,28,34,7,11
80700,3,14,17,27,35,1,8
80701,2,6,14,20,27,3,9
80702,5,11,24,29,35,8,10
80703,11,14,16,30,33,8,10
80704,4,6,8,25,32,5,7
80705,3,11,12,20,35,9,11
80706,3,5,23,26,34,3,12
80707,4,9,11,19,35,10,12
80708,10,11,14,24,26,2,4
80709,18,22,24,28,31,4,8
80710,7,8,11,29,35,1,11
80711,3,12,18,19,22,1,4
80712,5,16,20,21,25,3,7
80713,16,18,26,28,34,7,11
80714,8,15,21,22,29,3,8
80715,14,16,19,27,29,5,11
80716,3,18,21,26,32,1,9
80717,1,6,24,25,28,2,8
80718,9,11,23,31,34,3,7
80719,1,13,16,28,35,1,11
80720,5,6,15,19,31,2,12
80721,3,15,18,29,30,4,10
80722,2,5,16,22,25,1,11
80723,5,22,26,28,30,2,8
80724,5,10,21,29,35,1,11
80725,9,12,17,30,35,3,8
80726,9,11,16,20,34,6,11
80727,5,9,11,23,32,2,3
80728,4,9,28,32,33,9,12
80729,3,10,21,30,35,5,7
80730,5,8,13,26,34,3,8
80731,4,5,20,27,33,9,12
80732,5,9,16,18,31,4,6
80733,14,22,30,31,35,3,12
80734,2,6,17,25,28,2,9
80735,5,6,22,26,27,4,5
80736,5,12,13,25,35,4,8
80737,1,5,11,26,34,2,12
80738,2,17,18,25,26,2,11
80739,3,10,13,25,31,5,11
80740,1,21,24,29,31,3,10
80741,7,8,17,27,32,5,6
80742,10,11,18,21,29,7,9
80743,3,12,14,26,27,7,8
80744,4,7,15,27,30,8,11
80745,11,22,25,27,34,2,6
80746,5,19,23,25,33,6,10
80747,8,18,20,23,26,4,5
80748,2,17,21,26,29,4,10
80749,2,20,29,30,33,2,8
80750,5,13,16,30,32,3,6
80751,7,10,24,28,33,1,7
80752,5,9,20,24,33,6,7
80753,5,11,23,24,26,5,12
80754,8,14,15,23,35,9,12
80755,7,10,16,19,31,4,10
80756,4,13,21,27,35,3,7
80757,2,12,14,21,35,4,11
80758,3,12,17,19,33,5,11
80759,4,9,22,30,34,3,10
80760,7,17,24,26,27,3,11
80761,1,10,26,27,33,3,9
80762,6,9,21,26,35,9,12
80763,5,15,18,21,33,2,4
80764,6,7,15,21,34,5,8
80765,9,18,19,23,29,8,10
80766,8,12,27,29,30,5,10
80767,2,8,21,29,32,6,10
80768,6,9,20,27,29,8,9
80769,6,10,16,31,32,9,11
80770,8,12,14,24,26,3,8
80771,3,18,26,27,30,3,6
80772,5,13,14,30,34,5,9
80773,5,7,12,19,28,2,5
80774,3,10,22,30,32,10,11
80775,3,10,17,22,31,2,11
80776,3,11,13,26,30,2,10
80777,2,13,23,27,33,4,6
80778,2,13,15,29,35,1,5
80779,7,9,16,27,29,3,7
80780,6,10,16,32,33,2,5
80781,2,14,19,24,26,7,8
80782,2,9,19,29,34,1,4
80783,1,13,16,24,29,5,7
80784,2,17,19,21,27,3,10
80785,2,11,17,19,20,2,12
80786,3,5,15,21,30,5,11
80787,11,22,25,31,33,2,7
80788,7,14,21,28,31,4,7
80789,2,11,28,29,35,1,9
80790,5,6,8,20,34,2,3
80791,3,16,30,32,33,4,10
80792,3,5,17,26,27,4,5
80793,1,13,14,25,28,5,10
80794,2,11,23,28,35,6,11
80795,3,11,14,32,35,1,10
80796,5,6,13,16,33,7,9
80797,4,11,17,18,31,3,8
80798,7,18,19,23,24,8,10
80799,1,11,22,28,32,3,7
80800,1,7,20,29,30,4,12
80801,6,16,21,28,33,2,11
80802,4,17,20,22,33,1,6
80803,3,11,15,32,33,9,10
80804,1,8,16,17,30,4,5
80805,3,11,12,13,34,5,6
80806,3,4,22,30,33,3,10
80807,1,6,15,25,26,4,10
80808,7,12,21,22,25,3,7
80809,4,13,18,20,31,4,10
80810,1,12,17,19,31,3,7
80811,3,17,20,25,31,4,11
80812,3,9,18,22,35,1,8
80813,11,16,27,30,34,6,11
80814,4,14,22,30,34,3,5
80815,3,5,14,28,33,2,11
80816,11,13,18,24,32,1,12
80817,3,9,16,25,34,3,6
80818,5,19,21,26,33,1,8
80819,8,9,10,25,26,1,10
80820,4,5,7,21,28,1,7
80821,6,13,18,26,33,4,9
80822,5,12,15,18,27,5,7
80823,2,13,20,23,35,3,8
80824,1,9,18,26,35,3,12
80825,6,10,12,25,30,2,9
80826,3,10,13,17,35,1,7
80827,5,13,20,23,35,5,7
80828,3,12,26,31,34,10,12
80829,1,12,25,26,34,5,10
80830,3,11,25,26,30,1,12
80831,2,10,19,20,28,2,10
80832,4,11,21,23,28,2,6
80833,1,7,25,28,31,1,6
80834,1,18,21,27,31,3,9
80835,2,10,21,25,35,6,9
80836,2,18,20,26,30,1,9
80837,4,9,15,18,34,8,10
80838,1,18,26,28,30,4,11
80839,2,6,22,30,33,4,11
80840,1,5,13,31,33,8,11
80841,4,11,24,25,32,3,5
80842,2,7,17,28,35,3,11
80843,3,20,23,29,31,1,12
80844,1,16,20,25,27,1,11
80845,5,8,19,33,35,6,7
80846,9,19,20,26,30,6,9
80847,3,10,16,22,28,4,11
80848,1,14,21,25,27,6,7
80849,10,13,18,21,33,3,10
80850,5,14,22,25,31,5,12
80851,6,12,18,23,34,2,6
80852,11,17,18,27,35,4,6
80853,1,7,16,22,35,1,11
80854,3,11,14,15,32,1,7
80855,1,20,22,28,29,3,5
80856,6,10,19,21,30,4,9
80857,1,14,16,18,34,4,6
80858,2,10,23,26,35,9,11
80859,4,7,15,31,32,9,10
80860,1,7,8,29,31,3,4
80861,5,12,14,25,33,9,12
80862,2,6,15,18,28,4,7
80863,1,11,12,23,35,4,9
80864,12,19,20,21,27,1,9
80865,3,5,15,23,34,3,5
80866,6,13,14,20,27,1,10
80867,2,21,24,26,34,8,9
80868,6,8,10,21,33,7,10
80869,6,12,24,29,33,4,11
80870,1,9,21,28,35,1,7
80871,10,14,15,32,33,5,8
80872,10,12,18,27,35,3,12
80873,1,15,16,18,29,2,9
80874,3,13,14,23,33,3,5
80875,5,6,16,26,34,8,9
80876,7,13,16,27,31,5,11
80877,9,15,17,27,28,1,9
80878,9,11,16,19,20,9,12
80879,1,6,13,28,35,8,9
80880,2,11,15,19,31,2,9
80881,6,7,26,31,32,3,11
80882,9,14,25,29,30,2,12
80883,1,14,15,22,32,8,11
80884,8,16,22,26,34,1,6
80885,7,9,18,22,23,2,5
80886,6,10,22,24,34,4,12
80887,1,22,28,29,30,1,12
80888,8,10,24,28,29,3,11
80889,2,6,11,13,27,7,9
80890,3,11,24,28,33,1,3
80891,3,6,25,28,35,3,9
80892,5,6,8,23,28,5,12
80893,3,9,14,22,26,4,9
80894,4,13,21,30,34,3,5
80895,5,20,22,28,30,5,11
80896,3,17,19,22,33,3,6
80897,1,9,15,17,24,3,10
80898,1,9,20,27,35,4,12
80899,3,5,23,27,30,5,6
80900,1,11,15,23,34,1,8
80901,1,15,29,30,33,7,8
80902,9,22,26,28,30,3,8
80903,2,7,20,25,35,3,12
80904,8,10,18,19,35,7,10
80905,14,16,17,23,34,1,4
80906,2,9,10,14,34,9,12
80907,3,10,12,23,27,4,11
80908,6,10,19,24,28,7,8
80909,3,4,13,23,24,2,12
80910,3,11,19,20,33,1,7
80911,1,6,18,28,30,6,7
80912,7,9,26,28,33,2,9
80913,1,2,26,27,35,1,9
80914,5,9,18,24,34,9,11
80915,1,9,12,26,29,2,11
80916,7,15,18,21,27,5,8
80917,1,17,18,27,28,5,9
80918,15,20,24,26,35,2,6
80919,3,7,12,22,33,1,11
80920,3,13,22,31,34,5,6
80921,3,8,22,25,32,8,11
80922,2,6,21,31,32,4,12
80923,6,11,19,25,33,4,7
80924,7,11,25,27,35,7,12
80925,3,16,19,30,33,3,10
80926,4,5,20,22,27,4,7
80927,5,10,19,21,34,10,12
80928,2,10,17,23,29,1,10
80929,1,18,23,26,35,3,7
80930,4,9,15,24,33,4,10
80931,8,18,28,32,35,1,4
80932,9,11,22,23,32,1,6
80933,6,10,18,25,32,3,9
80934,2,11,14,25,33,10,12
80935,7,22,26,32,34,1,9
80936,4,12,13,32,33,7,10
80937,7,13,14,28,35,4,10
80938,2,15,18,25,29,3,12
80939,1,14,16,26,34,2,10
80940,5,7,29,31,33,7,11
80941,3,18,29,31,32,10,12
80942,11,13,18,19,20,9,11
80943,3,12,17,24,27,6,9
80944,4,18,19,21,34,10,12
80945,8,13,14,17,19,2,4
80946,1,10,18,28,33,3,9
80947,4,8,19,20,22,1,4
80948,9,13,14,20,35,1,12
80949,3,20,22,27,28,8,11
80950,7,12,23,30,34,3,7
80951,3,4,21,32,33,7,12
80952,8,19,23,26,35,5,11
80953,6,13,27,29,34,3,11
80954,2,5,18,24,25,4,12
80955,3,9,12,25,35,6,8
80956,6,11,16,17,35,3,4
80957,3,20,21,32,35,1,12
80958,8,23,27,31,32,5,7
80959,9,10,20,28,35,2,10
80960,2,22,26,32,34,3,12
80961,7,13,24,26,35,7,8
80962,8,14,17,30,31,1,6
80963,1,11,15,25,29,7,8
80964,4,15,23,27,33,11,12
80965,5,8,11,29,33,2,8
80966,6,13,24,28,35,3,9
80967,7,8,20,29,33,2,8
80968,4,18,20,28,33,6,7
80969,1,4,8,30,32,1,6
80970,10,14,23,24,29,6,7
80971,3,6,12,22,30,1,12
80972,6,8,28,31,32,5,12
80973,5,6,14,27,29,4,12
80974,6,16,17,23,31,1,8
80975,3,11,14,21,30,1,7
80976,2,4,22,26,27,5,9
80977,2,13,14,23,32,7,10
80978,7,12,15,16,34,4,6
80979,3,11,15,17,20,4,8
80980,13,16,18,20,34,3,8
80981,5,9,18,25,33,3,7
80982,2,10,22,33,35,5,11
80983,3,17,22,24,25,5,8
80984,12,17,25,29,33,9,12
80985,6,18,24,25,31,7,9
80986,7,12,13,25,32,6,11
80987,3,6,30,33,35,8,9
80988,1,7,15,22,34,3,10
80989,2,11,19,25,29,5,8
80990,6,7,9,23,30,3,12
80991,3,9,17,20,31,6,12
80992,2,5,7,22,24,3,8
80993,11,20,21,26,34,7,10
80994,4,10,19,22,35,3,4
80995,14,18,20,28,32,2,4
80996,7,9,10,29,31,3,12
80997,7,17,18,24,35,5,11
80998,16,20,21,22,23,1,5
80999,2,4,10,25,32,5,6
81000,2,8,28,29,32,2,11
81001,10,17,21,27,33,5,10
81002,6,12,18,33,34,9,10
81003,2,7,17,20,33,2,6
81004,5,20,21,22,35,5,8
81005,3,19,23,31,35,3,4
81006,2,3,11,15,34,2,10
81007,5,8,15,16,23,9,11
81008,5,7,16,17,35,3,7
81009,15,17,19,26,27,3,10
81010,3,11,23,24,31,5,7
81011,1,3,15,21,35,3,12
81012,7,13,14,30,31,4,8
81013,7,13,17,23,27,2,12
81014,6,22,23,24,33,6,9
81015,3,11,14,29,35,5,10
81016,11,15,19,29,32,4,10
81017,7,8,14,24,34,6,7
81018,12,17,21,24,25,3,5
81019,3,15,22,30,32,9,12
81020,8,13,22,27,29,6,10
81021,5,15,17,27,35,4,5
81022,4,11,14,23,35,5,10
81023,1,14,20,27,33,7,12
81024,2,7,16,32,34,1,8
81025,1,9,24,30,34,4,6
81026,1,5,17,19,34,3,4
81027,14,18,20,27,31,5,12
81028,2,13,15,27,29,3,12
81029,2,13,14,20,33,6,10
81030,2,14,15,28,31,3,9
81031,1,4,13,27,29,6,11
81032,1,23,25,26,31,3,10
81033,4,16,17,20,30,3,9
81034,2,10,20,23,27,1,2
81035,4,10,24,26,27,4,8
81036,2,10,26,27,35,8,10
81037,1,11,14,16,23,1,6
81038,4,10,17,24,32,5,9
81039,4,19,23,29,35,1,4
81040,5,20,22,24,33,6,8
81041,1,12,26,29,32,5,8
81042,1,3,15,31,34,5,12
81043,3,4,21,28,31,4,11
81044,3,11,22,24,32,4,6
81045,2,6,13,23,30,1,12
81046,6,11,25,28,33,5,6
81047,1,8,17,18,30,4,10
81048,2,14,24,30,35,4,6
81049,1,6,8,23,29,6,7
81050,2,3,15,23,33,1,11
81051,7,22,23,27,33,3,7
81052,7,12,18,30,31,4,11
81053,1,8,20,24,25,2,3
81054,2,8,11,17,27,1,12
81055,3,6,12,15,19,5,9
81056,8,10,21,24,35,2,6
81057,1,2,4,26,33,7,12
81058,5,17,18,26,33,4,8
81059,10,18,19,23,27,2,12
81060,2,17,26,29,33,3,8
81061,2,4,13,17,32,6,11
81062,5,10,23,28,33,4,10
81063,9,13,14,29,31,4,9
81064,4,16,24,29,30,7,10
81065,3,11,16,25,32,7,10
81066,6,10,11,30,35,4,6
81067,7,9,10,27,33,2,6
81068,1,2,14,25,35,1,5
81069,6,15,19,23,32,1,11
81070,17,19,22,24,28,2,6
81071,5,17,25,30,34,5,9
81072,8,9,11,24,31,6,10
81073,1,11,12,32,33,5,11
81074,1,22,28,29,34,1,7
81075,2,16,17,21,32,4,6
81076,3,4,21,24,34,2,8
81077,2,12,28,29,31,6,11
81078,6,13,25,29,32,7,10
81079,7,11,14,22,32,7,12
81080,1,3,22,25,31,1,10
81081,2,17,24,26,34,4,9
81082,3,7,16,17,28,3,8
81083,1,14,19,24,28,1,7
81084,2,8,9,18,34,4,12
81085,1,11,14,18,33,3,10
81086,4,9,17,29,34,3,4
81087,1,7,17,23,24,5,9
81088,7,12,17,28,33,4,12
81089,4,8,15,25,27,3,10
81090,4,11,16,20,27,3,8
81091,4,16,19,22,34,5,11
81092,8,21,24,30,35,2,5
81093,3,7,22,29,34,2,8
81094,9,12,20,30,32,3,12
81095,4,13,20,23,32,2,12
81096,1,10,23,32,33,3,12
81097,2,5,9,27,29,4,7
81098,10,16,19,29,32,6,11
81099,7,13,16,24,26,2,7
81100,1,15,28,29,32,3,9
81101,8,15,19,29,31,1,6
81102,11,19,20,25,34,4,6
81103,5,6,18,21,26,4,11
81104,1,9,10,16,29,4,7
81105,2,4,20,25,28,11,12
81106,5,16,27,29,34,5,6
81107,3,7,19,26,34,2,12
81108,1,18,21,26,34,2,12
81109,3,11,18,20,35,4,5
81110,4,7,22,30,33,6,7
81111,4,10,25,29,34,4,8
81112,5,15,29,30,32,10,11
81113,4,13,17,24,28,4,6
81114,4,11,19,25,26,5,10
81115,16,17,19,30,31,5,11
81116,2,12,15,16,21,7,8
81117,12,17,21,28,35,8,12
81118,2,12,13,24,27,4,5
81119,11,15,21,30,34,1,10
81120,4,19,23,26,34,4,9
81121,9,15,17,30,34,7,12
81122,3,8,19,22,29,6,7
81123,2,15,20,22,34,5,11
81124,5,7,11,30,35,8,12
81125,13,16,18,23,30,2,8
81126,5,14,17,26,33,4,7
81127,2,4,24,32,34,5,8
81128,5,17,23,27,33,4,6
81129,4,13,14,26,29,3,4
81130,9,12,14,16,31,5,6
81131,2,10,19,22,35,4,8
81132,2,12,19,27,35,10,11
81133,3,20,27,29,32,1,2
81134,5,8,12,30,34,1,11
81135,1,10,12,17,33,1,10
81136,4,5,17,25,31,3,6
81137,2,10,21,22,25,4,11
81138,3,11,14,25,29,1,12
81139,3,25,27,28,30,7,10
81140,10,11,16,25,35,2,9
81141,9,10,22,29,32,5,9
81142,8,11,23,24,30,6,11
81143,2,17,21,23,35,1,6
81144,3,12,24,32,34,4,7
81145,5,8,12,32,33,1,4
81146,11,22,26,31,33,4,10
81147,2,21,26,31,33,1,11
81148,5,18,28,31,32,4,11
81149,1,9,15,25,27,3,4
81150,5,18,23,29,35,7,9
81151,4,7,15,29,33,5,12
81152,8,12,14,21,29,3,10
81153,5,7,25,34,35,3,5
81154,4,11,20,29,34,1,11
81155,13,19,20,25,32,6,10
81156,2,3,18,29,33,9,12
81157,1,14,28,31,32,4,12
81158,5,9,21,23,31,8,12
81159,1,8,12,17,33,4,5
81160,5,9,12,14,35,2,8
81161,1,9,21,23,35,6,8
81162,2,10,19,22,32,2,9
81163,2,14,22,24,26,2,3
81164,4,5,11,29,30,6,7
81165,1,14,17,29,34,9,10
81166,1,6,10,28,34,3,8
81167,5,7,15,18,19,3,6
81168,3,7,14,31,33,5,9
81169,2,10,26,31,33,6,10
81170,4,11,18,32,34,7,9
81171,5,7,12,23,30,3,6
81172,1,17,19,23,34,5,6
81173,5,11,18,21,34,1,11
81174,6,16,18,24,29,2,5
81175,6,13,15,24,34,1,5
81176,1,5,22,25,26,6,11
81177,1,9,15,22,30,1,9
81178,4,13,17,33,34,1,11
81179,3,21,24,26,29,4,9
81180,5,9,16,21,34,7,11
81181,7,14,18,29,35,6,8
81182,2,7,26,32,34,1,9
81183,4,5,24,30,31,3,11
81184,3,13,18,23,25,1,6
81185,3,17,18,23,30,1,9
81186,6,12,17,22,23,1,6
81187,8,13,19,25,28,5,12
81188,3,11,20,21,27,7,12
81189,4,7,14,24,32,4,11
81190,2,10,11,13,25,1,10
81191,5,8,27,33,35,3,10
81192,1,20,27,33,35,5,9
81193,8,9,14,24,35,3,7
81194,6,10,14,24,30,2,12
81195,8,10,20,26,35,3,9
81196,14,16,23,24,33,7,12
81197,3,6,16,20,35,2,4
81198,6,10,18,21,34,9,10
81199,2,18,21,26,35,5,12
81200,8,20,22,24,32,2,10
81201,5,7,20,23,31,2,8
81202,5,9,19,22,25,5,9
81203,1,9,24,25,29,2,12
81204,1,8,12,26,31,9,10
81205,1,22,25,27,30,7,9
81206,2,12,19,21,34,4,12
81207,1,11,14,28,35,2,9
81208,4,16,17,27,31,5,6
81209,2,17,18,29,30,2,9
81210,7,8,16,29,33,2,3
81211,2,6,13,18,30,1,11
81212,4,10,14,30,32,7,12
81213,3,12,13,20,34,1,12
81214,9,10,16,22,26,8,12
81215,10,15,31,32,34,1,12
81216,8,10,26,27,32,2,5
81217,4,13,18,25,34,4,12
81218,1,10,12,23,30,3,12
81219,7,8,20,23,32,2,11
81220,3,20,23,29,32,7,12
81221,1,6,15,17,34,2,7
81222,8,11,12,26,34,3,12
81223,5,21,22,32,33,4,12
81224,1,7,12,21,29,3,12
81225,10,11,21,31,33,9,11
81226,8,12,20,23,27,6,7
81227,7,8,17,30,33,2,12
81228,4,16,17,30,34,1,12
81229,3,4,25,31,35,3,8
81230,5,9,17,20,32,3,9
81231,5,6,16,28,35,7,12
81232,5,7,21,24,28,2,8
81233,5,15,20,29,33,2,12
81234,4,15,17,21,35,1,8
81235,2,19,29,30,35,4,5
81236,3,16,19,25,30,2,6
81237,3,14,21,23,34,1,10
81238,1,11,19,25,33,2,10
81239,5,9,27,28,32,1,11
81240,2,7,18,30,33,5,11
81241,2,5,15,32,34,5,6
81242,1,3,14,22,33,7,9
81243,1,5,10,16,30,1,9
81244,2,10,11,19,35,1,9
81245,2,7,14,25,30,3,9
81246,2,13,14,21,34,3,7
81247,2,9,17,23,30,3,6
81248,1,18,25,26,31,5,8
81249,5,7,26,27,28,5,11
81250,1,12,13,20,21,5,6
81251,8,22,23,26,34,1,10
81252,1,11,22,25,26,6,11
81253,9,10,19,27,32,4,5
81254,4,11,13,25,26,1,7
81255,7,11,16,33,34,6,11
81256,2,13,20,26,29,2,5
81257,8,11,12,23,26,2,11
81258,4,9,26,30,32,7,8
81259,1,6,24,28,35,4,10
81260,6,15,17,18,30,5,6
81261,6,14,20,24,33,6,7
81262,4,5,23,24,32,4,12
81263,2,4,11,21,22,1,10
81264,3,6,26,27,33,2,8
81265,2,11,22,23,32,2,10
81266,3,8,16,20,32,2,10
81267,1,7,17,22,28,10,11
81268,1,2,19,26,35,4,12
81269,3,11,17,22,33,8,11
81270,3,16,18,26,30,4,10
81271,8,10,22,26,29,8,12
81272,8,9,21,26,28,2,9
81273,2,15,17,29,35,2,11
81274,1,16,23,24,26,5,12
81275,18,21,24,27,28,2,12
81276,3,14,17,27,35,8,11
81277,1,16,20,31,33,1,10
81278,1,5,21,26,28,5,11
81279,5,22,26,27,29,3,12
81280,3,9,17,22,31,9,10
81281,5,17,20,24,35,3,11
81282,3,9,10,21,34,1,10
81283,4,9,13,19,35,8,12
81284,7,8,13,29,31,4,8
81285,3,4,8,29,33,1,8
81286,1,16,17,19,35,8,12
81287,2,6,17,31,35,6,8
81288,1,8,16,19,24,4,8
81289,2,16,23,25,33,3,12
81290,7,11,21,27,29,4,5
81291,14,21,22,32,35,1,12
81292,2,14,19,26,32,2,6
81293,15,16,20,29,31,6,10
81294,10,14,22,31,32,8,10
81295,7,12,23,26,34,1,11
81296,11,12,18,32,34,1,9
81297,3,10,22,29,30,5,7
81298,10,15,21,23,34,5,6
81299,7,12,24,28,30,1,9
81300,7,10,23,29,30,3,10
81301,5,12,18,20,21,4,6
81302,3,10,21,24,29,2,5
81303,6,10,17,22,28,4,12
81304,10,12,19,23,34,2,5
81305,5,19,24,31,35,4,11
81306,2,13,24,27,33,2,12
81307,2,4,26,30,32,5,11
81308,10,14,21,22,35,1,12
81309,2,7,18,30,34,4,10
81310,1,5,23,27,30,3,11
81311,5,9,20,30,31,5,11
81312,5,11,13,14,31,6,8
81313,1,5,17,32,34,3,12
81314,5,9,10,24,29,4,5
81315,2,5,14,23,26,3,7
81316,4,14,18,22,30,4,10
81317,9,13,15,24,25,2,8
81318,1,8,11,18,22,3,4
81319,6,7,11,29,34,4,8
81320,1,13,15,25,32,3,12
81321,11,13,14,30,35,2,12
81322,12,19,21,31,35,5,10
81323,6,14,21,26,27,7,12
81324,1,8,10,19,27,5,8
81325,4,11,21,29,30,5,6
81326,5,17,21,22,30,7,11
81327,4,14,28,29,31,8,9
81328,4,6,22,29,30,2,12
81329,6,16,17,26,35,3,5
81330,9,13,16,21,30,5,8
81331,7,13,18,30,34,3,11
81332,3,11,17,29,30,5,12
81333,5,11,12,29,30,4,11
81334,2,8,10,23,25,5,7
81335,3,13,19,23,35,1,12
81336,7,11,24,31,35,6,12
81337,8,9,16,19,34,1,9
81338,1,13,16,18,33,2,11
81339,2,3,12,14,35,9,12
81340,7,11,14,18,34,10,12
81341,5,8,12,25,30,4,6
81342,2,3,10,25,30,2,7
81343,12,14,22,31,34,4,11
81344,9,12,18,30,32,3,10
81345,2,8,16,17,25,5,7
81346,2,11,15,29,30,7,12
81347,2,13,19,27,34,5,11
81348,5,9,12,27,33,1,4
81349,5,6,19,24,27,2,10
81350,4,5,11,26,32,4,9
81351,11,15,21,23,28,1,12
81352,4,8,11,12,34,3,4
81353,6,20,24,31,32,2,8
81354,12,13,20,27,34,1,12
81355,1,12,13,31,32,4,8
81356,4,13,23,25,32,4,10
81357,4,6,20,30,35,2,11
81358,9,11,20,22,35,1,2
81359,4,8,10,26,35,4,5
81360,4,16,17,20,31,3,5
81361,8,18,19,26,30,4,7
81362,3,7,8,32,33,2,8
81363,5,15,18,19,31,4,12
81364,3,11,19,25,30,6,11
81365,1,6,12,20,26,5,7
81366,12,14,15,22,29,1,3
81367,10,14,18,19,35,3,9
81368,6,15,16,17,22,3,12
81369,7,16,23,25,31,1,6
81370,9,10,26,30,34,6,12
81371,1,2,11,14,35,5,6
81372,7,12,20,22,34,2,7
81373,5,8,20,28,34,4,7
81374,7,16,18,20,35,5,11
81375,7,9,16,21,35,3,7
81376,1,10,21,24,35,3,11
81377,7,15,16,27,33,1,11
81378,5,10,13,16,31,7,11
81379,5,20,23,31,32,8,9
81380,1,6,23,27,34,4,12
81381,1,10,23,29,33,2,12
81382,8,15,23,24,29,3,11
81383,3,4,12,22,25,2,10
81384,5,14,21,27,32,5,9
81385,1,21,22,25,29,5,9
81386,5,13,19,24,35,4,8
81387,3,4,15,30,33,8,9
81388,1,6,8,30,34,1,11
81389,4,8,9,18,26,4,10
81390,1,7,12,20,30,3,8
81391,5,8,12,20,30,2,8
81392,2,6,16,30,31,5,7
81393,1,15,16,19,25,6,9
81394,5,8,9,33,35,2,9
81395,3,20,21,25,34,2,5
81396,8,14,18,21,26,1,4
81397,4,10,23,24,28,2,9
81398,7,15,17,20,31,4,8
81399,7,11,18,27,31,2,12
81400,2,19,27,31,34,4,8
81401,6,10,17,31,35,5,9
81402,1,14,19,23,27,2,4
81403,9,14,22,26,33,6,7
81404,9,17,23,32,33,5,10
81405,2,7,9,22,28,7,12
81406,7,8,17,24,30,3,7
81407,4,7,9,22,23,2,12
81408,2,12,27,28,30,2,11
81409,5,10,13,25,26,3,9
81410,3,5,14,23,25,3,9
81411,1,16,17,27,34,6,7
81412,4,9,19,20,30,1,7
81413,7,11,16,22,33,4,11
81414,8,9,18,23,29,4,5
81415,1,8,12,24,30,3,10
81416,5,12,21,23,31,9,11
81417,6,18,21,22,33,4,8
81418,4,9,22,26,33,5,7
81419,11,16,19,30,33,2,9
81420,2,10,21,24,34,1,10
81421,3,5,9,30,35,5,9
81422,2,9,20,27,33,1,11
81423,4,13,15,21,33,4,11
81424,4,5,14,15,34,2,12
81425,6,11,19,23,31,4,11
81426,3,19,29,30,34,7,12
81427,6,15,20,27,35,2,9
81428,1,10,26,27,35,1,6
81429,4,10,16,21,30,3,7
81430,4,10,17,33,35,2,3
81431,1,11,19,21,27,2,10
81432,6,8,11,22,31,3,4
81433,3,19,24,27,29,7,9
81434,5,13,21,24,33,8,9
81435,5,26,27,33,34,4,10
81436,2,10,16,21,31,1,8
81437,1,13,14,29,33,3,10
81438,6,9,22,25,27,3,4
81439,9,11,20,29,34,6,7
81440,2,9,17,19,25,5,12
81441,10,21,22,23,24,10,11
81442,9,12,18,27,35,5,9
81443,2,8,11,21,35,7,11
81444,3,11,17,21,30,1,8
81445,7,9,12,13,27,6,11
81446,16,18,25,32,34,7,9
81447,5,6,13,24,34,5,9
81448,6,7,21,34,35,1,6
81449,6,7,24,25,29,9,12
81450,3,12,15,24,29,1,9
81451,4,5,20,27,33,4,10
81452,4,6,10,14,33,8,9
81453,5,12,16,30,32,3,6
81454,2,8,19,32,33,8,12
81455,10,11,16,23,27,1,7
81456,1,16,18,20,35,5,12
81457,6,8,21,25,32,4,11
81458,13,23,25,26,32,8,11
81459,8,12,16,31,35,2,10
81460,7,8,22,29,32,1,10
81461,1,6,10,22,32,1,10
81462,3,19,20,21,27,3,9
81463,4,12,14,18,23,2,10
81464,9,19,24,32,33,5,6
81465,4,9,27,30,31,3,4
81466,6,15,17,28,32,1,11
81467,5,7,18,24,30,4,9
81468,1,6,11,26,29,2,12
81469,8,12,17,20,35,1,9
81470,15,16,17,20,34,1,10
81471,7,13,23,27,32,4,9
81472,4,13,14,31,32,3,8
81473,2,9,20,23,32,2,9
81474,2,8,17,25,31,1,11
81475,2,17,21,27,30,1,9
81476,1,18,19,23,27,1,7
81477,5,10,20,22,33,1,11
81478,2,20,24,26,34,4,5
81479,3,9,14,23,32,3,9
81480,6,10,12,24,35,7,12
81481,7,10,25,32,34,2,9
81482,2,8,14,25,26,5,6
81483,5,17,22,26,30,1,10
81484,5,6,11,12,32,5,6
81485,1,6,18,22,34,6,8
81486,5,20,21,24,26,5,12
81487,4,10,13,14,30,5,9
81488,5,17,18,22,26,7,9
81489,8,12,26,30,35,4,10
81490,9,10,15,19,35,2,9
81491,12,13,18,20,27,2,7
81492,3,20,22,24,33,5,12
81493,2,8,21,26,30,5,9
81494,5,17,22,28,29,1,7
81495,3,7,8,28,34,4,9
81496,10,15,23,27,33,3,5
81497,9,10,13,23,29,6,9
81498,1,12,13,30,35,8,11
81499,3,8,11,29,35,4,10
81500,1,13,15,25,33,4,11
81501,15,17,21,22,35,2,6
81502,4,13,20,26,34,5,12
81503,1,9,11,22,34,6,12
81504,12,13,14,30,32,2,10
81505,2,5,18,30,32,1,7
